accessURI,catalogNumber,verbatimCollectors,collectedBy,secondaryCollectors,recordNumber,verbatimEventDate,minimumEventDate,maximumEventDate,verbatimIdentification,latestScientificName,identifiedBy,verbatimDateIdentified,associatedTaxa,country,firstPoliticalUnit,secondPoliticalUnit,municipality,verbatimLocality,locality,habitat,verbatimElevation,verbatimCoordinates,otherCatalogNumbers,originalMethod,typeStatus,Image
https://zenodo.org/record/1485807/files/K000263710.jpg,K000263710,"J.J. de Wilde, Sosef & van Nek",J. J. de Wilde,Sosef | van Nek,10130,22-1-1991,1991-01-22,N/A,Rhynchosia gabonensis Jongkind,Rhynchosia gabonensis,unsure and check,N/A,N/A,Gabon,N/A,N/A,N/A,About 10 km. on the road from Tchimbélé to Assok,About 10 kilometers on the road from Tchimbélé to Assok,Vine 7 meters long in tree in roadside Pods silvery-grey Seeds glossy dark blue Leaflets thick leathery dull green above beneath paler green with reddish nervation,Alt.: 580 m.,"0 04 N., 10 23 E.",K000263710,Mix of Handwritten and Typed,Isotype,
https://zenodo.org/record/1480461/files/BM000934757.jpg,BM000934757,WILHELM SUKSDORF,W. Suksdorf,N/A,12045,3. Aug. 1926.,1926-08-03,N/A,Solanum triflorum Nutt.,Solanum triflorum,T. Särkinen,E 2014,N/A,United States,Washington,Klickitat,Bingen,High sandy river-bank at Bingen.,High sandy river-bank at Bingen,High sandy river-bank,N/A,N/A,BM000934757,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1485887/files/K000536956.jpg,K000536956,COLL. J. FRANCIS MACBRIDE,J. F. Macbride,N/A,5234,"AUG. 27-SEPT. 1, 1923",1923-08-27,1923-09-01,Tococa undabunda Macbr.,Tococa undabunda,F. A. Michelangeli,"30.08 | 2008 | 20...08 (multiple labels, all as appearing on label)",N/A,Peru,N/A,N/A,La Merced,HACIENDA CHURIA | HACIENDA SCHUNKE (appears as both on different labels),Hacienda Churia | Hacienda Schunke,Montaña slope | Montaña (as appearing on different labels),ABOUT 4000 FEET,N/A,K000536956,Mix of Handwritten and Typed,Isotype,
https://zenodo.org/record/1479535/files/B%2010%200375227.jpg,B 10 0375227,"X.Cornejo, C.Bonifaz 5822",X. Cornejo,C. Bonifaz,5822,"Oct. 27, 1997",1997-10-27,N/A,Capparis sclerophylla Iltis nov.sp. ISOTIPO,Capparis sclerophylla,unsure and check,N/A,Capparis heterophylla | Capparis scabrida | Capparis lanceolata | Capparis crotonoides,Ecuador,Manabí,N/A,Bahía de Caráquez,"Bahía de Caráquez a 8 Km. Alrededores de Universidad Católica. Bosque seco tropical deciduo, fuertemente intervenido.","8 kilometers from Bahía de Caráquez, surroundings of Universidad Católica","Bosque seco tropical deciduo, fuertemente intervenido",ALTITUD (m) 30,"LATITUD -00,45 LONGITUD -80,32",B 10 0375227,Mix of Handwritten and Typed,isotype,
https://zenodo.org/record/1479341/files/B%2010%200185601.jpg,B 10 0185601,M. l'Abbé DELAVAY,M. l'Abbé Delavay,N/A,s.n.,2 april 1887,1887-04-02,N/A,Gentiana albescens Franch.,Gentiana albescens,unsure and check,N/A,N/A,China,Yunnan,N/A,N/A,in collibus prope Mo-so-yn,in hills near Mo-so-yn,N/A,N/A,N/A,B 10 0185601 | HgC12,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1479171/files/B%2010%200030508.jpg,B 10 0030508,Winfried Meier y Silvia Llamozas,W. Meier,S. Llamozas,3685,16-19 de abril 1993,1993-04-16,1993-04-19,Klarobelia subglobosa DET. Chatrou,Klarobelia subglobosa,J. Chatrou | P. J. M. Maas,1994,Malmea diclina,Venezuela,Distrito Federal,Estado Miranda,N/A,Cordillera de la Costa: excursión Guatire-Caruao: ruta: Fila Juan Torres-Río Brazo Grande-Fila Maestra-Río Caruao-población San Jorge de Caruao,"Cordillera de la Costa, Fila Juan Torres, Río Brazo Grande, Fila Maestra, Río Caruao, población San Jorge de Caruao","en selva, árbol caído, secado, género nuevo para Venezuela",alt.: 500 msnm,"lat.: 10°34'N, long.: 66°23'0",B 10 0030508,Mix of Handwritten and Typed,Isotypus,
https://zenodo.org/record/1479203/files/B%2010%200069251.jpg,B 10 0069251,P.K. Kessler,P. K. Kessler,N/A,283,21.12.1988,1988-12-21,N/A,Mallotus paniculatus,Mallotus paniculatus,P. K. Kessler,N/A,N/A,Malaysia,Sarawak,1st Division,N/A,Base of Gunung Pueh,Base of Gunung Pueh,Secondary vegetation along road,Alt. up to 200 m,N/A,B 10 0069251 | BGBM2003,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1479479/files/B%2010%200279821.jpg,B 10 0279821,M. JACOBS,M. Jacobs,N/A,5005,Aug. 1,1958-08-01,N/A,Piptospatha grabowskii (Engl.) Engl. (Syn. P. havilandii (Engl.) Engl.),Piptospatha grabowskii,unsure and check,N/A,N/A,Malaysia,Sarawak,1st div.,N/A,"N. slopes of Mount Penrissen (S. of Kuching), approx. 1°5' N, 110°15' E",North slopes of Mount Penrissen south of Kuching,Primary forest on sandstone substratum in very moist sandstone gorge on rocks,Alt. c. 700-900 m.,"approx. 1°5' N, 110°15' E",B 10 0279821 | B 10 0279827 | B 10 0242892,Mix of Handwritten and Typed,no type status,
https://zenodo.org/record/1479168/files/B%2010%200030420.jpg,B 10 0030420,"P. J. M. & H. Maas, L. Kollmann",P. J. M. Maas,H. Maas | L. Kollmann,8833,16 Feb 1999,1999-02-16,N/A,Pseudoxandra spiritus-sancti Maas,Pseudoxandra spiritus-sancti,P. J. M. Maas,"Utrecht, 2001",N/A,Brazil,Espírito Santo,Santa Teresa,Santa Teresa,"Est. Espírito Santo, Município de Santa Teresa, Estação Biológica de Santa Lúcia",Estação Biológica de Santa Lúcia,"High forest, on brown sand; vegetation with many Palmae and terrestrial and epiphytic Bromeliaceae",800 m,"19°58'5""S 40°32'W",B 10 0030420,Mix of Handwritten and Typed,Isotype,
https://zenodo.org/record/1479553/files/B%2010%200385068.jpg,B 10 0385068,"leg. R. Berazaín, J. Bisse, M. A. Díaz, H. Dietrich, L. González Géigel, J. Gutiérrez, E. Köhler, L. Lepper, U. Rändel, H. Schaarschmidt",R. Berazaín,J. Bisse | M. A. Díaz | H. Dietrich | L. González Géigel | J. Gutiérrez | E. Köhler | L. Lepper | U. Rändel | H. Schaarschmidt,HFC 39098,09-11-1979,1979-11-09,N/A,Sclerolinon pallidum H. Dietr.,Sclerolinon pallidum,H. Manitz,2007,N/A,Cuba,Guantánamo,San Antonio del Sur,N/A,"Abra de Mariana, loma al oeste del barranco","Abra de Mariana, hill to the west of the ravine",N/A,N/A,Coordenadas de la cuadrícula (Cuba 1:250000): 16/71 [15°/70°],B 10 0385068,Mix of Handwritten and Typed,Isotypus,
